#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     TITLE                           ACE> Magnetometer Parameters
#     PROJECT                         ISTP>International Solar-Terrestrial Physics
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     AC>Advanced Composition Explorer
#     DATA_TYPE                       H0>16-Sec Level 2 Data
#     DESCRIPTOR                      MAG>ACE Magnetic Field Instrument
#     DATA_VERSION                    7
#     GENERATED_BY                    ACE Science Center
#     GENERATION_DATE                 2026029
#     LINK_TEXT                       Release notes and other info available at
#     LINK_TITLE                      the ACE Science Center Level 2 Data website
#     HTTP_LINK                       https://izw1.caltech.edu/ACE/ASC/level2/index.html
#     TEXT                            MAG - ACE Magnetic Field Experiment
#                                     References: http://www.srl.caltech.edu/ACE/
#                                     The quality of ACE level 2 data is such that it is suitable for serious
#                                     scientific study.  However, to avoid confusion and misunderstanding, it
#                                     is recommended that users consult with the appropriate ACE team members
#                                     before publishing work derived from the data. The ACE team has worked
#                                     hard to ensure that the level 2 data are free from errors, but the team
#                                     cannot accept responsibility for erroneous data, or for misunderstandings
#                                     about how the data may be used. This is especially true if the appropriate
#                                     ACE team members are not consulted before publication. At the very
#                                     least, preprints should be forwarded to the ACE team before publication.
#     MODS                            Initial Release 9/7/01
#                                     12/04/02: Fixed description of Epoch time variable.
#     ADID_REF                        NSSD0327
#     LOGICAL_FILE_ID                 ac_h0_mfi_00000000_v01
#     LOGICAL_SOURCE                  AC_H0_MFI
#     LOGICAL_SOURCE_DESCRIPTION      H0 - ACE Magnetic Field 16-Second Level 2 Data
#     PI_NAME                         N. Ness
#     PI_AFFILIATION                  Bartol Research Institute
#     MISSION_GROUP                   ACE
#                                     !___Interplanetary Data near 1 AU
#     INSTRUMENT_TYPE                 Magnetic Fields (space)
#     TIME_RESOLUTION                 16 second
#     WEB_SITE                        http://www.srl.caltech.edu/ACE/
#     ACKNOWLEDGEMENT                 Please acknowledge the Principal
#                                     Investigator, N. Ness of Bartol Research
#                                     Institute
#     RULES_OF_USE                    See the rules of use available from the ACE
#                                     Science Center at:
#                                     http://www.srl.caltech.edu/ACE/ASC/level2/policy_lvl2.html
#     ALT_LOGICAL_SOURCE              ACE_MAG_Solar-Wind-Magnetic-Field-Level2-H0_16sec_cdf
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/ACE/MAG/L2/PT16S
#     DOI                             https://doi.org/10.48322/e0dc-0h53
#     CDAWEB_PARENTS                  ac_h0_mfi_00000000_v01
#                                     ac_h0_mfi_20260118_v07, ac_h0_mfi_20260119_v07
#                                     ac_h0_mfi_20260120_v07, ac_h0_mfi_20260121_v07
#                                     ac_h0_mfi_20260122_v07
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time, beginning of interval
#  2. B-field magnitude
#  3. Magnetic Field Vector in GSE Cartesian coordinates (16 sec)
#  4. Magnetic field vector in GSM coordinates (16 sec)
#
EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,<|B|>__nT,BX_GSE_(@_x_component_)_nT,BY_GSE_(@_y_component_)_nT,BZ_GSE_(@_z_component_)_nT,BX_(GSM)_(@_x_component_)_nT,BY_(GSM)_(@_y_component_)_nT,BZ_(GSM)_(@_z_component_)_nT
2026-01-18T01:00:20.000Z,7.90400,-1.65500,7.71000,-0.266000,-1.65500,7.31900,2.44000
2026-01-18T01:00:36.000Z,7.90700,-1.69500,7.70700,-0.278000,-1.69500,7.32100,2.42700
2026-01-18T01:00:52.000Z,7.88900,-1.55200,7.64600,-0.931000,-1.55200,7.49100,1.79300
2026-01-18T01:01:08.000Z,7.90000,-1.64900,7.52800,-1.59300,-1.64900,7.61100,1.13100
2026-01-18T01:01:24.000Z,7.89900,-1.72000,7.43600,-1.95400,-1.72000,7.65100,0.760000
2026-01-18T01:01:40.000Z,7.85600,-1.76500,7.42600,-1.80300,-1.76500,7.58900,0.897000
2026-01-18T01:01:56.000Z,7.88300,-2.31500,7.35000,-1.53800,-2.31500,7.42500,1.11800
2026-01-18T01:02:12.000Z,7.83800,-3.51500,6.93200,-0.265000,-3.51500,6.59000,2.16500
2026-01-18T01:02:28.000Z,7.77800,-4.16000,6.42900,0.177000,-4.16000,5.96500,2.40400
2026-01-18T01:02:44.000Z,7.86100,-2.92000,7.17700,-0.756000,-2.92000,6.99200,1.78900
2026-01-18T01:03:00.000Z,7.91400,-2.79000,7.34200,-0.659000,-2.79000,7.11200,1.93700
2026-01-18T01:03:16.000Z,7.83000,-1.78800,7.51000,0.213000,-1.78800,6.96700,2.81300
2026-01-18T01:03:32.000Z,7.87900,-2.10300,7.41200,-1.54800,-2.10300,7.48700,1.12700
2026-01-18T01:03:48.000Z,7.88000,-2.70300,7.13400,-1.74300,-2.70300,7.29400,0.847000
2026-01-18T01:04:04.000Z,7.83900,-4.82100,5.79300,-1.99400,-4.82100,6.12400,0.145000
2026-01-18T01:04:20.000Z,7.84000,-2.40700,6.71100,-3.19500,-2.40700,7.40300,-0.663000
2026-01-18T01:04:36.000Z,7.90400,-3.03800,6.53100,-3.17800,-3.03800,7.22900,-0.711000
2026-01-18T01:04:52.000Z,7.89400,-2.86100,6.97500,-2.25800,-2.86100,7.32500,0.305000
2026-01-18T01:05:08.000Z,7.83700,-2.74000,6.97200,-2.24900,-2.74000,7.31900,0.313000
2026-01-18T01:05:24.000Z,7.84000,-3.08000,6.95100,-1.65800,-3.08000,7.09400,0.859000
2026-01-18T01:05:40.000Z,7.77300,-2.18300,7.38700,-0.399000,-2.18300,7.06600,2.19000
2026-01-18T01:05:56.000Z,7.74600,-2.98400,6.79900,0.578000,-2.98400,6.17600,2.90200
2026-01-18T01:06:12.000Z,7.82000,-3.47300,6.86200,1.16000,-3.47300,6.03300,3.46900
2026-01-18T01:06:28.000Z,7.87300,-3.18100,7.07500,1.32300,-3.18100,6.17700,3.69500
2026-01-18T01:06:44.000Z,7.76800,-3.37300,6.83500,1.45900,-3.37300,5.90500,3.73900
2026-01-18T01:07:00.000Z,7.81900,-3.96500,6.60100,1.21100,-3.96500,5.77100,3.42500
2026-01-18T01:07:16.000Z,7.81800,-4.32700,6.29400,1.32500,-4.32700,5.44500,3.42400
2026-01-18T01:07:32.000Z,7.84700,-4.83400,5.74700,0.622000,-4.83400,5.17600,2.57500
2026-01-18T01:07:48.000Z,7.89100,-3.25900,6.76500,-1.54700,-3.25900,6.88200,0.892000
2026-01-18T01:08:04.000Z,7.87700,-3.41000,6.77000,-1.92100,-3.41000,7.01600,0.542000
2026-01-18T01:08:20.000Z,7.88900,-3.89400,6.72300,-1.25500,-3.89400,6.74100,1.15000
2026-01-18T01:08:36.000Z,7.92500,-3.79900,6.68200,-1.55000,-3.79900,6.80600,0.859000
2026-01-18T01:08:52.000Z,7.95000,-3.98700,6.65300,-1.63000,-3.98700,6.80500,0.773000
2026-01-18T01:09:08.000Z,7.91800,-3.53000,6.86800,-1.68700,-3.53000,7.02700,0.793000
2026-01-18T01:09:24.000Z,7.92700,-3.41600,6.85900,-1.86700,-3.41600,7.08100,0.621000
2026-01-18T01:09:40.000Z,7.96400,-2.89100,7.03200,-2.28100,-2.89100,7.38700,0.291000
2026-01-18T01:09:56.000Z,7.92400,-3.31400,6.86700,-2.11600,-3.31400,7.17500,0.389000
2026-01-18T01:10:12.000Z,7.81200,-3.50500,6.73600,-1.77900,-3.50500,6.93600,0.659000
2026-01-18T01:10:28.000Z,7.83800,-3.78600,6.67800,-1.34500,-3.78600,6.73100,1.04500
2026-01-18T01:10:44.000Z,7.85200,-3.52500,6.07700,-3.18400,-3.52500,6.80300,-0.889000
2026-01-18T01:11:00.000Z,7.80300,-4.43500,5.98200,-2.26400,-4.43500,6.39600,-0.0590000
2026-01-18T01:11:16.000Z,7.81500,-4.58300,5.46100,-3.00800,-4.58300,6.16400,-0.937000
2026-01-18T01:11:32.000Z,7.89500,-5.28200,4.76800,-3.36600,-5.28200,5.63700,-1.51300
2026-01-18T01:11:48.000Z,7.88700,-5.51800,4.94800,-2.21400,-5.51800,5.40800,-0.371000
2026-01-18T01:12:04.000Z,7.80700,-3.72800,6.01500,-3.19600,-3.72800,6.74900,-0.925000
2026-01-18T01:12:20.000Z,7.77400,-3.75000,6.57700,-1.49500,-3.75000,6.68900,0.865000
2026-01-18T01:12:36.000Z,7.80200,-2.69900,6.59800,-2.93500,-2.69900,7.20600,-0.479000
2026-01-18T01:12:52.000Z,7.77800,-2.66400,5.65100,-4.57300,-2.66400,6.88100,-2.34500
2026-01-18T01:13:08.000Z,7.79100,-2.27000,6.67800,-0.828000,-2.27000,6.55400,1.52400
2026-01-18T01:13:24.000Z,7.77300,-1.22200,7.55700,-1.07400,-1.22200,7.46400,1.59500
2026-01-18T01:13:40.000Z,7.80400,-0.0570000,6.80300,-3.71800,-0.0570000,7.66700,-1.14700
2026-01-18T01:13:56.000Z,7.83100,-0.328000,6.60300,-4.15600,-0.328000,7.63000,-1.62800
2026-01-18T01:14:12.000Z,7.78600,-0.345000,6.73500,-3.78200,-0.345000,7.62600,-1.23300
2026-01-18T01:14:28.000Z,7.77300,-2.19100,5.94500,-4.38100,-2.19100,7.09000,-2.06700
2026-01-18T01:14:44.000Z,7.77900,-1.61100,6.18400,-4.29400,-1.61100,7.28400,-1.90400
2026-01-18T01:15:00.000Z,7.74800,-1.62200,6.29000,-4.12500,-1.62200,7.32500,-1.70900
2026-01-18T01:15:16.000Z,7.71600,-2.21700,6.31200,-3.77500,-2.21700,7.22500,-1.37500
2026-01-18T01:15:32.000Z,7.70800,-3.55400,5.81300,-3.14600,-3.55400,6.54000,-0.956000
2026-01-18T01:15:48.000Z,7.61900,-4.95100,5.58500,-1.47300,-4.95100,5.75100,0.536000
2026-01-18T01:16:04.000Z,7.65900,-4.87800,5.60800,-1.72100,-4.87800,5.85800,0.310000
2026-01-18T01:16:20.000Z,7.65300,-4.64200,5.47100,-2.47400,-4.64200,5.98800,-0.444000
2026-01-18T01:16:36.000Z,7.66500,-4.37100,5.15400,-3.43200,-4.37100,6.01900,-1.45400
2026-01-18T01:16:52.000Z,7.61100,-4.18400,4.56100,-4.25000,-4.18400,5.74300,-2.42600
2026-01-18T01:17:08.000Z,7.59500,-4.60300,5.17100,-2.54900,-4.60300,5.73100,-0.620000
2026-01-18T01:17:24.000Z,7.65500,-5.08400,5.55100,-1.29500,-5.08400,5.65800,0.689000
2026-01-18T01:17:40.000Z,7.61600,-4.71600,5.31400,-2.70600,-4.71600,5.92000,-0.719000
2026-01-18T01:17:56.000Z,7.61900,-3.97100,5.62100,-3.23500,-3.97100,6.39000,-1.11100
2026-01-18T01:18:12.000Z,7.60300,-3.76800,5.42600,-3.63200,-3.76800,6.34300,-1.55200
2026-01-18T01:18:28.000Z,7.57100,-2.54000,5.57500,-3.14700,-2.54000,6.31600,-1.04500
2026-01-18T01:18:44.000Z,7.51900,-4.92200,5.15200,-1.59500,-4.92200,5.38700,0.267000
2026-01-18T01:19:00.000Z,7.48300,-5.37400,5.08000,-0.965000,-5.37400,5.10300,0.833000
2026-01-18T01:19:16.000Z,7.60100,-5.22100,5.45100,-0.319000,-5.22100,5.23100,1.56700
2026-01-18T01:19:32.000Z,7.59500,-4.73600,5.73100,-1.48800,-4.73600,5.89400,0.564000
2026-01-18T01:19:48.000Z,7.60700,-5.12500,5.44700,-1.22700,-5.12500,5.53800,0.711000
2026-01-18T01:20:04.000Z,7.60700,-5.02700,5.53300,-1.35200,-5.02700,5.66200,0.623000
2026-01-18T01:20:20.000Z,7.64800,-5.07000,5.57200,-1.26500,-5.07000,5.66900,0.717000
2026-01-18T01:20:36.000Z,7.56200,-5.01200,5.55700,0.421000,-5.01200,5.07800,2.29600
2026-01-18T01:20:52.000Z,7.50300,-5.28700,5.20100,-0.552000,-5.28700,5.07600,1.26000
2026-01-18T01:21:08.000Z,7.69400,-5.10200,5.67400,-0.781000,-5.10200,5.60000,1.20500
2026-01-18T01:21:24.000Z,7.72700,-5.02100,5.70900,-1.29100,-5.02100,5.80600,0.737000
2026-01-18T01:21:40.000Z,7.68400,-4.96400,5.64400,-1.27300,-4.96400,5.73900,0.731000
2026-01-18T01:21:56.000Z,7.69300,-5.36700,5.41300,-0.955000,-5.36700,5.41300,0.951000
2026-01-18T01:22:12.000Z,7.69900,-5.30100,5.42700,-1.27600,-5.30100,5.53600,0.653000
2026-01-18T01:22:28.000Z,7.72700,-5.16300,5.49200,-1.67200,-5.16300,5.73300,0.302000
2026-01-18T01:22:44.000Z,7.68500,-4.86100,5.73700,-1.56200,-4.86100,5.92500,0.488000
2026-01-18T01:23:00.000Z,7.66500,-4.94200,5.55900,-1.79900,-4.94200,5.83900,0.205000
2026-01-18T01:23:16.000Z,7.69100,-5.17300,5.34100,-1.92900,-5.17300,5.67800,0.00800000
2026-01-18T01:23:32.000Z,7.63100,-5.21200,5.13700,-2.10600,-5.21200,5.54700,-0.230000
2026-01-18T01:23:48.000Z,7.65600,-5.91800,4.51800,-1.54200,-5.91800,4.77300,0.0900000
2026-01-18T01:24:04.000Z,7.58200,-5.48200,4.60800,-2.43200,-5.48200,5.16100,-0.717000
2026-01-18T01:24:20.000Z,7.57200,-6.23400,4.17700,-0.803000,-6.23400,4.20000,0.668000
2026-01-18T01:24:36.000Z,7.56200,-6.16700,4.20200,-0.767000,-6.16700,4.21200,0.709000
2026-01-18T01:24:52.000Z,7.64800,-6.32400,4.04900,-1.39900,-6.32400,4.28300,0.0630000
2026-01-18T01:25:08.000Z,7.72900,-6.13600,4.44900,-1.41700,-6.13600,4.66600,0.181000
2026-01-18T01:25:24.000Z,7.60400,-6.13500,4.29600,-1.23700,-6.13500,4.46100,0.298000
2026-01-18T01:25:40.000Z,7.70100,-5.94300,4.73000,-1.03700,-5.94300,4.80100,0.634000
2026-01-18T01:25:56.000Z,7.60100,-5.88500,4.69300,-0.999000,-5.88500,4.75300,0.656000
2026-01-18T01:26:12.000Z,7.67100,-6.01100,4.69600,-0.763000,-6.01100,4.67600,0.878000
2026-01-18T01:26:28.000Z,7.65900,-6.37500,4.07200,-1.07300,-6.37500,4.19400,0.374000
2026-01-18T01:26:44.000Z,7.69600,-6.01700,4.64400,-1.02000,-6.01700,4.71400,0.618000
2026-01-18T01:27:00.000Z,7.60000,-5.74200,4.85700,-0.770000,-5.74200,4.83000,0.925000
2026-01-18T01:27:16.000Z,7.61700,-6.55500,3.76100,-0.848000,-6.55500,3.82600,0.479000
2026-01-18T01:27:32.000Z,7.65600,-6.53600,3.83400,-0.956000,-6.53600,3.93100,0.402000
2026-01-18T01:27:48.000Z,7.71900,-6.19600,4.53500,-0.562000,-6.19600,4.45700,1.00900
2026-01-18T01:28:04.000Z,7.55600,-6.03800,4.50800,-0.413000,-6.03800,4.38100,1.14000
2026-01-18T01:28:20.000Z,7.58800,-6.14600,4.27500,-0.949000,-6.14600,4.34400,0.556000
2026-01-18T01:28:36.000Z,7.72700,-6.03200,4.62100,-0.893000,-6.03200,4.65000,0.725000
2026-01-18T01:28:52.000Z,7.73300,-6.16400,4.58000,-0.765000,-6.16400,4.56800,0.832000
2026-01-18T01:29:08.000Z,7.73000,-6.08000,4.29900,-1.87200,-6.08000,4.67900,-0.306000
2026-01-18T01:29:24.000Z,7.74900,-5.77400,4.98100,-0.790000,-5.77400,4.95400,0.943000
2026-01-18T01:29:40.000Z,7.74000,-5.66100,5.21500,-0.728000,-5.66100,5.15400,1.08000
2026-01-18T01:29:56.000Z,7.75800,-5.74200,5.20400,-0.240000,-5.74200,4.97900,1.53500
2026-01-18T01:30:12.000Z,7.73800,-5.78800,5.11700,-0.158000,-5.78800,4.86800,1.58200
2026-01-18T01:30:28.000Z,7.76700,-5.90000,4.99600,-0.485000,-5.90000,4.86600,1.23300
2026-01-18T01:30:44.000Z,7.69700,-5.37000,5.47500,-0.240000,-5.37000,5.23300,1.62500
2026-01-18T01:31:00.000Z,7.73800,-6.03800,4.66700,-0.476000,-6.03800,4.55300,1.12900
2026-01-18T01:31:16.000Z,7.76500,-5.87200,5.02900,-0.487000,-5.87200,4.89800,1.24100
2026-01-18T01:31:32.000Z,7.63900,-5.86700,4.51100,-1.80200,-5.86700,4.85400,-0.173000
2026-01-18T01:31:48.000Z,7.76000,-5.91400,4.53100,-1.91300,-5.91400,4.91000,-0.271000
2026-01-18T01:32:04.000Z,7.70300,-5.56500,5.17200,-1.16300,-5.56500,5.26100,0.651000
2026-01-18T01:32:20.000Z,7.75400,-5.57500,4.88600,-2.19200,-5.57500,5.33900,-0.415000
2026-01-18T01:32:36.000Z,7.75800,-6.50800,3.94600,0.290000,-6.50800,3.61700,1.60400
2026-01-18T01:32:52.000Z,7.77200,-6.83600,3.62700,-0.541000,-6.83600,3.59700,0.714000
2026-01-18T01:33:08.000Z,7.78700,-6.96800,3.41400,0.0640000,-6.96800,3.19200,1.21100
2026-01-18T01:33:24.000Z,7.78900,-6.87600,3.54500,-0.797000,-6.87600,3.60600,0.444000
2026-01-18T01:33:40.000Z,7.76100,-5.90800,4.47500,-1.21300,-5.90800,4.62200,0.365000
2026-01-18T01:33:56.000Z,7.76300,-3.92300,5.38100,-3.96700,-3.92300,6.40200,-1.92300
2026-01-18T01:34:12.000Z,7.76800,-4.56000,5.15900,-3.57100,-4.56000,6.06000,-1.62500
2026-01-18T01:34:28.000Z,7.77600,-5.26700,4.73500,-3.16100,-5.26700,5.52300,-1.38300
2026-01-18T01:34:44.000Z,7.78500,-4.97400,5.15200,-3.00800,-4.97400,5.86400,-1.10000
2026-01-18T01:35:00.000Z,7.89400,-4.65800,5.45300,-3.22000,-4.65800,6.21900,-1.19800
2026-01-18T01:35:16.000Z,7.88800,-5.43000,5.01100,-2.64500,-5.43000,5.60900,-0.807000
2026-01-18T01:35:32.000Z,7.78500,-5.34600,5.00900,-2.57400,-5.34600,5.58300,-0.741000
2026-01-18T01:35:48.000Z,7.86300,-4.24300,5.95700,-2.71800,-4.24300,6.52400,-0.558000
2026-01-18T01:36:04.000Z,7.89500,-4.03800,6.03400,-2.97800,-4.03800,6.68400,-0.778000
2026-01-18T01:36:20.000Z,7.86100,-3.49600,6.60900,-2.23400,-3.49600,6.97500,0.115000
2026-01-18T01:36:36.000Z,7.80000,-3.54600,6.63700,-1.96200,-3.54600,6.91000,0.380000
2026-01-18T01:36:52.000Z,7.84300,-3.66600,6.58000,-2.05800,-3.66600,6.88900,0.269000
2026-01-18T01:37:08.000Z,7.82200,-3.91100,6.47300,-1.87300,-3.91100,6.72700,0.407000
2026-01-18T01:37:24.000Z,7.81300,-2.50700,7.12300,-1.45000,-2.50700,7.19700,1.02200
2026-01-18T01:37:40.000Z,7.80600,-5.25900,5.61800,-1.19000,-5.25900,5.69200,0.762000
2026-01-18T01:37:56.000Z,7.76000,-5.12200,5.68500,-1.16600,-5.12200,5.74700,0.806000
2026-01-18T01:38:12.000Z,7.69400,-5.43700,5.36500,-0.640000,-5.43700,5.26900,1.19400
2026-01-18T01:38:28.000Z,7.68700,-5.21700,5.52400,-0.996000,-5.21700,5.53800,0.911000
2026-01-18T01:38:44.000Z,7.75200,-5.60700,4.90100,-2.07200,-5.60700,5.31200,-0.311000
2026-01-18T01:39:00.000Z,7.71900,-6.44300,4.13700,0.761000,-6.44300,3.64400,2.10200
2026-01-18T01:39:16.000Z,7.73600,-6.29500,4.46900,-0.320000,-6.29500,4.31800,1.19400
2026-01-18T01:39:32.000Z,7.80700,-5.61600,4.94800,-2.06000,-5.61600,5.35200,-0.287000
2026-01-18T01:39:48.000Z,7.75700,-5.43000,4.97500,-2.34100,-5.43000,5.47200,-0.544000
2026-01-18T01:40:04.000Z,7.72700,-5.33100,4.77400,-2.78800,-5.33100,5.43100,-1.03200
2026-01-18T01:40:20.000Z,7.71800,-6.29800,4.40200,0.0100000,-6.29800,4.14600,1.48000
2026-01-18T01:40:36.000Z,7.76200,-6.04000,4.81900,-0.415000,-6.04000,4.68100,1.21800
2026-01-18T01:40:52.000Z,7.75500,-5.72300,5.16700,-0.678000,-5.72300,5.09700,1.08600
2026-01-18T01:41:08.000Z,7.78900,-5.61100,5.03800,-1.75900,-5.61100,5.33700,0.0230000
2026-01-18T01:41:24.000Z,7.78700,-4.76300,5.68900,-2.18500,-4.76300,6.09200,-0.162000
2026-01-18T01:41:40.000Z,7.85100,-4.13900,5.14600,-4.14800,-4.13900,6.23500,-2.19400
2026-01-18T01:41:56.000Z,7.84700,-4.86800,5.20300,-3.05800,-4.86800,5.92500,-1.14800
2026-01-18T01:42:12.000Z,7.82700,-4.92000,5.37300,-2.78300,-4.92000,5.99300,-0.834000
2026-01-18T01:42:28.000Z,7.80500,-5.18300,4.23500,-3.95900,-5.18300,5.31200,-2.32200
2026-01-18T01:42:44.000Z,7.79900,-5.24400,4.95500,-2.92300,-5.24400,5.64600,-1.10600
2026-01-18T01:43:00.000Z,7.77400,-5.53100,5.15400,-1.68000,-5.53100,5.41900,0.132000
2026-01-18T01:43:16.000Z,7.75600,-5.58200,5.19100,-1.13300,-5.58200,5.27200,0.660000
2026-01-18T01:43:32.000Z,7.78900,-5.48100,5.20800,-1.80600,-5.48100,5.51200,0.0290000
2026-01-18T01:43:48.000Z,7.80000,-5.52500,5.01700,-2.22000,-5.52500,5.47000,-0.425000
2026-01-18T01:44:04.000Z,7.69000,-5.58000,4.56700,-0.984000,-5.58000,4.63400,0.590000
2026-01-18T01:44:20.000Z,7.78600,-6.16600,4.63500,-0.652000,-6.16600,4.58900,0.926000
2026-01-18T01:44:36.000Z,7.79300,-5.36000,5.40500,-1.56200,-5.36000,5.61700,0.322000
2026-01-18T01:44:52.000Z,7.82900,-5.24300,5.47700,-1.72500,-5.24300,5.73900,0.192000
2026-01-18T01:45:08.000Z,7.84200,-5.43800,5.38800,-1.60300,-5.43800,5.61500,0.277000
2026-01-18T01:45:24.000Z,7.71400,-5.33300,5.34900,-1.51400,-5.33300,5.54900,0.347000
2026-01-18T01:45:40.000Z,7.70300,-5.79500,4.94900,-0.969000,-5.79500,4.99000,0.728000
2026-01-18T01:45:56.000Z,7.76900,-6.12900,4.74300,-0.0560000,-6.12900,4.49400,1.52000
2026-01-18T01:46:12.000Z,7.79100,-6.15600,4.76000,0.163000,-6.15600,4.43600,1.73200
2026-01-18T01:46:28.000Z,7.81700,-6.14300,4.74100,0.800000,-6.14300,4.20800,2.32700
2026-01-18T01:46:44.000Z,7.81200,-6.10100,4.84500,0.387000,-6.10100,4.44300,1.97000
2026-01-18T01:47:00.000Z,7.81100,-6.41900,4.36600,0.657000,-6.41900,3.90200,2.06500
2026-01-18T01:47:16.000Z,7.79500,-6.39100,4.29000,1.17900,-6.39100,3.65800,2.53300
2026-01-18T01:47:32.000Z,7.83400,-6.27500,4.51400,1.14800,-6.27500,3.88000,2.57700
2026-01-18T01:47:48.000Z,7.81100,-6.42400,4.20100,1.42400,-6.42400,3.49300,2.73300
2026-01-18T01:48:04.000Z,7.78100,-6.41300,3.98600,1.85500,-6.41300,3.14900,3.06900
2026-01-18T01:48:20.000Z,7.76200,-6.35100,3.78500,2.28500,-6.35100,2.81700,3.40800
2026-01-18T01:48:36.000Z,7.72800,-6.67900,3.29500,2.04200,-6.67900,2.43500,3.01700
2026-01-18T01:48:52.000Z,7.73400,-6.64600,3.27100,2.17200,-6.64600,2.37000,3.13100
2026-01-18T01:49:08.000Z,7.77600,-6.75200,3.35400,1.84800,-6.75200,2.55600,2.85200
2026-01-18T01:49:24.000Z,7.76300,-6.90400,3.15300,1.47500,-6.90400,2.48900,2.43300
2026-01-18T01:49:40.000Z,7.80800,-6.37700,4.45400,0.133000,-6.37700,4.16100,1.59500
2026-01-18T01:49:56.000Z,7.82500,-5.86100,5.11200,-0.506000,-5.86100,4.99300,1.20800
2026-01-18T01:50:12.000Z,7.84500,-5.88700,5.14700,-0.116000,-5.88700,4.89700,1.58800
2026-01-18T01:50:28.000Z,7.79900,-5.76100,5.11600,-1.08200,-5.76100,5.18700,0.664000
2026-01-18T01:50:44.000Z,7.84900,-5.13100,5.67700,-1.64700,-5.13100,5.90300,0.316000
2026-01-18T01:51:00.000Z,7.81300,-4.66200,5.97900,-1.75800,-4.66200,6.22400,0.310000
2026-01-18T01:51:16.000Z,7.81200,-5.36700,5.30000,-1.76100,-5.36700,5.58500,0.0820000
2026-01-18T01:51:32.000Z,7.78100,-5.12100,5.53300,-1.76100,-5.12100,5.80400,0.158000
2026-01-18T01:51:48.000Z,7.72000,-5.93100,4.43000,-2.03400,-5.93100,4.85300,-0.463000
2026-01-18T01:52:04.000Z,7.70300,-5.43000,4.51400,-2.78900,-5.43000,5.18100,-1.14900
2026-01-18T01:52:20.000Z,7.72400,-4.33800,5.42100,-3.14800,-4.33800,6.15500,-1.19100
2026-01-18T01:52:36.000Z,7.84100,-3.79100,5.88400,-3.47100,-3.79100,6.69800,-1.34500
2026-01-18T01:52:52.000Z,7.83300,-4.21800,5.63000,-3.41000,-4.21800,6.43700,-1.37100
2026-01-18T01:53:08.000Z,7.81700,-4.29600,5.52300,-3.44300,-4.29600,6.34700,-1.43800
2026-01-18T01:53:24.000Z,7.79100,-3.35000,5.84200,-3.84700,-3.35000,6.78100,-1.71600
2026-01-18T01:53:40.000Z,7.79900,-5.18900,5.01100,-1.95400,-5.18900,5.37400,-0.201000
2026-01-18T01:53:56.000Z,7.82100,-6.26500,4.64300,-0.158000,-6.26500,4.43800,1.37400
2026-01-18T01:54:12.000Z,7.82200,-5.87200,4.99000,-1.18600,-5.87200,5.10300,0.516000
2026-01-18T01:54:28.000Z,7.84100,-5.14400,5.53900,-2.06700,-5.14400,5.91000,-0.138000
2026-01-18T01:54:44.000Z,7.84300,-4.91400,5.48200,-2.66400,-4.91400,6.05200,-0.720000
2026-01-18T01:55:00.000Z,7.82400,-4.86900,5.58500,-2.48400,-4.86900,6.09000,-0.518000
2026-01-18T01:55:16.000Z,7.89200,-5.15400,5.52900,-2.24800,-5.15400,5.96100,-0.314000
2026-01-18T01:55:32.000Z,7.90300,-5.21200,5.56500,-2.06100,-5.21200,5.93300,-0.126000
2026-01-18T01:55:48.000Z,7.84400,-4.94000,5.65100,-2.24900,-4.94000,6.07600,-0.277000
2026-01-18T01:56:04.000Z,7.85800,-4.65200,5.95400,-2.14900,-4.65200,6.32900,-0.0840000
2026-01-18T01:56:20.000Z,7.89900,-4.67800,5.98900,-2.10800,-4.67800,6.34900,-0.0350000
2026-01-18T01:56:36.000Z,7.80500,-3.96900,6.50900,-1.63300,-3.96900,6.68600,0.584000
2026-01-18T01:56:52.000Z,7.86200,-4.38200,6.19400,-2.01700,-4.38200,6.51300,0.117000
2026-01-18T01:57:08.000Z,7.84800,-4.61200,5.79000,-2.53800,-4.61200,6.30200,-0.508000
2026-01-18T01:57:24.000Z,7.79200,-4.61400,5.53600,-2.90200,-4.61400,6.18100,-0.936000
2026-01-18T01:57:40.000Z,7.84500,-4.09900,5.84300,-3.16800,-4.09900,6.55700,-1.08800
2026-01-18T01:57:56.000Z,7.88300,-4.71500,5.51100,-3.02800,-4.71500,6.19700,-1.06600
2026-01-18T01:58:12.000Z,7.80300,-4.36900,5.84400,-2.65200,-4.36900,6.39000,-0.602000
2026-01-18T01:58:28.000Z,7.84000,-4.06500,5.86700,-3.11200,-4.06500,6.56100,-1.03000
2026-01-18T01:58:44.000Z,7.71500,-4.43100,4.49900,-4.26900,-4.43100,5.64400,-2.57100
2026-01-18T01:59:00.000Z,7.68700,-4.19300,5.74800,-2.65500,-4.19300,6.29900,-0.639000
2026-01-18T01:59:16.000Z,7.78600,-3.59700,6.77300,-1.18300,-3.59700,6.78900,1.08600
