Fecha,PresionIntEalm,UnixTime,Cuentas,Cuentas_corr
2026-03-03 00:30:00,965.36,1772498249.790041,153.7319180887372,154.264961349664
2026-03-03 00:45:00,965.3299999999999,1772499151.3022008,154.74743344709898,155.27514692549
2026-03-03 01:00:00,965.2866666666665,1772500051.214114,152.24229109589044,152.7488847959268
2026-03-03 01:15:00,965.2466666666668,1772500951.153473,153.1447167235495,153.6426360051113
2026-03-03 01:30:00,965.3333333333334,1772501851.0954978,152.47862671232875,152.99957219139608
2026-03-03 01:45:00,965.2933333333334,1772502751.0482538,153.47203071672354,153.98466689583356
2026-03-03 02:00:00,965.2800000000001,1772503650.9780602,153.49029109589043,153.9990869097594
2026-03-03 02:15:00,965.3466666666667,1772504550.9475155,153.4251399317406,153.95321928601504
2026-03-03 02:30:00,965.27,1772505450.8595693,153.6463801369863,154.1527644307616
2026-03-03 02:45:00,965.3866666666667,1772506350.7389874,154.27413651877134,154.81690370166876
2026-03-03 03:00:00,965.3033333333333,1772507250.692542,153.65783561643838,154.17402171043622
2026-03-03 03:15:00,965.3233333333334,1772508150.637544,152.5221433447099,153.04032970510582
2026-03-03 03:30:00,965.3533333333334,1772509050.5765991,152.9662910958904,153.49473537664565
2026-03-03 03:45:00,965.4166666666666,1772509950.5109937,152.53052559726964,153.07588348586634
2026-03-03 04:00:00,965.4899999999999,1772510850.4411693,153.7843219178082,154.3556680233036
2026-03-03 04:15:00,965.4933333333333,1772511750.3213594,153.78067918088738,154.35298931856718
2026-03-03 04:30:00,965.6133333333333,1772512650.2368207,153.2949212328767,153.90050889004598
2026-03-03 04:45:00,965.7966666666666,1772513550.1554992,153.1744914675768,153.83317926247847
2026-03-03 05:00:00,965.9566666666666,1772514450.0697482,153.47669863013698,154.183550665398
2026-03-03 05:15:00,966.0066666666667,1772515350.0605075,154.3372252559727,155.06277079479838
2026-03-03 05:30:00,966.07,1772516249.9568725,153.3519383561644,154.09139323682018
2026-03-03 05:45:00,966.1766666666667,1772517149.7879806,153.7028566552901,154.4753074687167
2026-03-03 06:00:00,966.41,1772518051.206465,153.73146075085324,154.57256730090396
2026-03-03 06:15:00,966.5433333333334,1772518951.1532366,152.84641438356164,153.72161648187273
2026-03-03 06:30:00,966.8566666666667,1772519851.0876167,153.26134129692832,154.23071063345228
2026-03-03 06:45:00,966.98,1772520750.990698,152.40840753424658,153.40832658571645
2026-03-03 07:00:00,967.2733333333332,1772521650.886582,154.8700409556314,155.97301499954168
2026-03-03 07:15:00,967.5233333333332,1772522550.8041708,153.07609246575342,154.2395365112962
2026-03-03 07:30:00,967.7666666666668,1772523450.7087853,154.1455494880546,155.38894675119113
2026-03-03 07:45:00,967.9166666666666,1772524350.6538596,152.97366780821918,154.2515676560337
2026-03-03 08:00:00,967.7933333333334,1772525250.4407055,152.13612627986348,153.3710853676854
2026-03-03 08:15:00,967.9066666666668,1772526150.504649,152.45800342465753,153.72867468180732
2026-03-03 08:30:00,968.0266666666666,1772527050.406775,152.26694880546074,153.5710379106491
2026-03-03 08:45:00,968.0866666666667,1772527950.328704,153.29816438356164,154.62871199501998
2026-03-03 09:00:00,968.1966666666667,1772528850.2739823,153.2758737201365,154.63854393887053
2026-03-03 09:15:00,968.3633333333333,1772529750.2353456,153.66308219178083,155.07829516650185
2026-03-03 09:30:00,968.5033333333334,1772530650.1339571,154.32606825938566,155.78882154771077
2026-03-03 09:45:00,968.7366666666667,1772531550.0263722,151.6412808219178,153.1464666966672
2026-03-03 10:00:00,968.8000000000001,1772532449.9961293,153.64040273037543,155.18410451404142
2026-03-03 10:15:00,968.9233333333333,1772533349.8905897,155.04932534246575,156.64388585801615
2026-03-03 10:30:00,968.9633333333333,1772534249.815277,152.44510580204778,154.02458938929436
