data,timeEpochUTC_sec,rate_Hz,pressao_mbar,rate_corrigido_Hz
2026-02-13 05:15:00,1770959700.0,1904.6017,948.4395,1914.7966
2026-02-13 05:45:00,1770961500.0,1911.1017,948.1616,1920.3770
2026-02-13 06:15:00,1770963300.0,1913.0567,947.9698,1921.6825
2026-02-13 06:45:00,1770965100.0,1915.4717,947.9798,1924.1428
2026-02-13 07:15:00,1770966900.0,1913.6067,948.1243,1922.7659
2026-02-13 07:45:00,1770968700.0,1914.6583,948.2571,1924.2794
2026-02-13 08:15:00,1770970500.0,1918.2167,948.4296,1928.4506
2026-02-13 08:45:00,1770972300.0,1910.2883,948.7288,1921.5075
2026-02-13 09:15:00,1770974100.0,1906.8583,949.0693,1919.2255
2026-02-13 09:45:00,1770975900.0,1906.0233,949.3415,1919.3190
2026-02-13 10:15:00,1770977700.0,1902.1583,949.4852,1915.9192
2026-02-13 10:45:00,1770979500.0,1906.3900,949.5747,1920.4888
2026-02-13 11:15:00,1770981300.0,1906.4767,949.7902,1921.3161
2026-02-13 11:45:00,1770983100.0,1907.1333,949.9852,1922.6483
2026-02-13 12:15:00,1770984900.0,1913.4117,950.0234,1929.1094
2026-02-13 12:45:00,1770986700.0,1916.7000,949.8922,1931.9714
2026-02-13 13:15:00,1770988500.0,1910.5550,949.8982,1925.7980
2026-02-13 13:45:00,1770990300.0,1917.8383,949.7229,1932.5338
2026-02-13 14:15:00,1770992100.0,1923.4750,949.3426,1936.8962
2026-02-13 14:45:00,1770993900.0,1930.8617,948.9850,1943.0915
2026-02-13 15:15:00,1770995700.0,1933.9033,948.6607,1945.0244
2026-02-13 15:45:00,1770997500.0,1933.8583,948.3725,1943.9771
2026-02-13 16:15:00,1770999300.0,1933.6067,947.9438,1942.2348
2026-02-13 16:45:00,1771001100.0,1932.5600,947.4162,1939.3532
2026-02-13 17:15:00,1771002900.0,1940.8033,946.8496,1945.6534
2026-02-13 17:45:00,1771004700.0,1944.9567,946.3059,1947.9225
2026-02-13 18:15:00,1771006500.0,1953.9067,945.7647,1954.9936
2026-02-13 18:45:00,1771008300.0,1953.6333,945.3957,1953.4306
2026-02-13 19:15:00,1771010100.0,1953.1283,945.0259,1951.6352
2026-02-13 19:45:00,1771011900.0,1956.5333,944.9179,1954.6598
2026-02-13 20:15:00,1771013700.0,1955.0567,944.8757,1953.0374
2026-02-13 20:45:00,1771015500.0,1941.8250,944.9158,1939.9582
2026-02-13 21:15:00,1771017300.0,1937.7667,944.9756,1936.1109
2026-02-13 21:45:00,1771019100.0,1913.8500,945.5018,1914.0145
2026-02-13 22:15:00,1771020900.0,1885.5860,945.8008,1886.7568
2026-02-13 22:45:00,1771022700.0,1924.9450,946.0345,1926.9449
2026-02-13 23:15:00,1771024500.0,1920.3133,946.6085,1924.2826
2026-02-14 00:45:00,1771029900.0,1924.7233,948.0483,1933.6732
2026-02-14 01:15:00,1771031700.0,1915.5500,948.9315,1927.4985
2026-02-14 01:45:00,1771033500.0,1908.5467,949.1143,1921.0794
2026-02-14 02:15:00,1771035300.0,1912.9600,948.8386,1924.5726
2026-02-14 02:45:00,1771037100.0,1910.9783,948.5423,1921.5606
2026-02-14 03:15:00,1771038900.0,1912.5333,948.3354,1922.4128
2026-02-14 03:45:00,1771040700.0,1915.0417,948.2877,1924.7700
2026-02-14 04:15:00,1771042500.0,1913.3900,948.0667,1922.3502
2026-02-14 04:45:00,1771044300.0,1913.8867,947.9112,1922.3148
2026-02-14 05:15:00,1771046100.0,1916.0683,947.7128,1923.8233
2026-02-14 05:45:00,1771047900.0,1913.9617,947.6000,1921.3206
2026-02-14 06:15:00,1771049700.0,1916.2533,947.4407,1923.0734
2026-02-14 06:45:00,1771051500.0,1921.3083,947.3319,1927.7712
2026-02-14 07:15:00,1771053300.0,1918.8783,947.4117,1925.6078
2026-02-14 07:45:00,1771055100.0,1917.5750,947.6473,1925.1108
2026-02-14 08:15:00,1771056900.0,1915.3100,947.7886,1923.3227
2026-02-14 08:45:00,1771058700.0,1910.4650,948.2532,1920.0516
2026-02-14 09:15:00,1771060500.0,1909.1167,948.5435,1919.6927
2026-02-14 09:45:00,1771062300.0,1913.6233,948.7910,1925.0760
2026-02-14 10:15:00,1771064100.0,1913.3933,948.8344,1924.9942
2026-02-14 10:45:00,1771065900.0,1909.8300,948.7383,1921.0789
2026-02-14 11:15:00,1771067700.0,1907.4933,948.9058,1919.3033
2026-02-14 11:45:00,1771069500.0,1908.3617,949.3458,1921.6884
2026-02-14 12:15:00,1771071300.0,1904.7083,949.7602,1919.4309
2026-02-14 12:45:00,1771073100.0,1909.3183,949.7497,1924.0407
2026-02-14 13:15:00,1771074900.0,1910.6000,949.6944,1925.1416
2026-02-14 13:45:00,1771076700.0,1922.7017,949.5433,1936.8123
2026-02-14 14:15:00,1771078500.0,1921.3283,949.0406,1933.6900
2026-02-14 14:45:00,1771080300.0,1925.8450,948.6131,1936.7547
2026-02-14 15:15:00,1771082100.0,1926.0817,948.2447,1935.7174
2026-02-14 15:45:00,1771083900.0,1936.6167,947.9002,1945.1067
2026-02-14 16:15:00,1771085700.0,1932.8467,947.4788,1939.8578
2026-02-14 16:45:00,1771087500.0,1938.7117,947.1884,1944.7343
2026-02-14 17:15:00,1771089300.0,1933.1283,946.7461,1937.6006
2026-02-14 17:45:00,1771091100.0,1936.1083,946.4511,1939.5643
2026-02-14 18:15:00,1771092900.0,1947.5883,946.1968,1950.1779
2026-02-14 18:45:00,1771094700.0,1943.3217,945.8228,1944.6045
2026-02-14 19:15:00,1771096500.0,1938.8483,945.5902,1939.3215
2026-02-14 19:45:00,1771098300.0,1945.8883,945.5360,1946.1748
2026-02-14 20:15:00,1771100100.0,1939.8000,945.4956,1939.9455
2026-02-14 20:45:00,1771101900.0,1931.9167,945.4990,1932.0732
2026-02-14 21:15:00,1771103700.0,1937.5767,945.6716,1938.3316
2026-02-14 21:45:00,1771105500.0,1930.6617,945.8474,1932.0213
2026-02-14 22:15:00,1771107300.0,1923.7317,945.9740,1925.5221
2026-02-14 22:45:00,1771109100.0,1923.6583,946.1603,1926.0902
2026-02-14 23:15:00,1771110900.0,1915.3183,946.4169,1918.6197
2026-02-14 23:45:00,1771112700.0,1913.4133,946.5942,1917.3193
2026-02-15 00:15:00,1771114500.0,1917.1567,946.7608,1921.6423
2026-02-15 00:45:00,1771116300.0,1918.2650,946.8013,1922.8927
2026-02-15 01:15:00,1771118100.0,1917.5067,946.8609,1922.3372
2026-02-15 01:45:00,1771119900.0,1915.7133,947.1661,1921.5877
2026-02-15 02:15:00,1771121700.0,1912.8317,947.3340,1919.2735
2026-02-15 02:45:00,1771123500.0,1912.6017,947.1735,1918.4921
2026-02-15 03:15:00,1771125300.0,1914.4733,947.1972,1920.4508
2026-02-15 03:45:00,1771127100.0,1913.0117,947.0227,1918.3860
2026-02-15 04:15:00,1771128900.0,1911.0367,946.7561,1915.4922
2026-02-15 04:45:00,1771130700.0,1907.3517,946.4593,1910.7842
2026-02-15 05:15:00,1771132500.0,1913.0367,946.6174,1917.0212
2026-02-15 05:45:00,1771134300.0,1912.4667,946.6331,1916.5040
2026-02-15 06:15:00,1771136100.0,1919.4883,946.6995,1923.7688
2026-02-15 06:45:00,1771137900.0,1920.1550,946.6089,1924.1251
2026-02-15 07:15:00,1771139700.0,1921.4033,946.5554,1925.1919
2026-02-15 07:45:00,1771141500.0,1921.1267,946.7618,1925.6251
2026-02-15 08:15:00,1771143300.0,1919.5233,946.9296,1924.5955
2026-02-15 08:45:00,1771145100.0,1922.2867,947.1523,1928.1337
2026-02-15 09:15:00,1771146900.0,1918.8567,947.4497,1925.7170
2026-02-15 09:45:00,1771148700.0,1917.6167,947.8436,1925.8285
2026-02-15 10:15:00,1771150500.0,1911.8233,948.0978,1920.8831
2026-02-15 10:45:00,1771152300.0,1915.9667,948.3125,1925.7852
2026-02-15 11:15:00,1771154100.0,1911.5750,948.4198,1921.7398
2026-02-15 11:45:00,1771155900.0,1912.9517,948.3778,1922.9793
2026-02-15 12:15:00,1771157700.0,1916.2917,948.4414,1926.5559
2026-02-15 12:45:00,1771159500.0,1912.9033,948.4422,1923.1522
2026-02-15 13:15:00,1771161300.0,1912.1283,948.3396,1922.0202
2026-02-15 13:45:00,1771163100.0,1924.3483,948.2225,1933.8987
2026-02-15 14:15:00,1771164900.0,1921.4833,947.8538,1929.7468
2026-02-15 14:45:00,1771166700.0,1924.6333,947.6308,1932.1399
2026-02-15 15:15:00,1771168500.0,1932.5367,947.3799,1939.2038
2026-02-15 15:45:00,1771170300.0,1939.4383,947.1575,1945.3556
2026-02-15 16:15:00,1771172100.0,1951.3200,946.8000,1956.0229
2026-02-15 16:45:00,1771173900.0,1955.6750,946.4606,1959.1991
2026-02-15 17:15:00,1771175700.0,1950.5817,946.2026,1953.1954
2026-02-15 17:45:00,1771177500.0,1954.5767,945.9613,1956.3513
2026-02-15 18:15:00,1771179300.0,1959.6900,945.7692,1960.7958
2026-02-15 18:45:00,1771181100.0,1959.0533,945.4984,1959.2101
2026-02-15 19:15:00,1771182900.0,1949.7050,945.2501,1948.9955
2026-02-15 19:45:00,1771184700.0,1953.0733,945.2351,1952.3101
2026-02-15 20:15:00,1771186500.0,1952.6083,945.3427,1952.2209
2026-02-15 20:45:00,1771188300.0,1943.1517,945.3197,1942.6862
2026-02-15 21:15:00,1771190100.0,1939.3517,945.4417,1939.3100
