2026  18  3 41 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 42 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 43 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 44 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 45 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 46 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 47 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 48 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 49 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 50 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 51 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 52 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 53 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 54 99999.9 999.99 9999999. 99.99 999.99
2026  18  3 55   686.4   2.35  162963.  2.21   0.51
2026  18  3 56   686.1   2.43  157838.  2.29   0.50
2026  18  3 57   685.3   2.64  145260.  2.48   0.51
2026  18  3 58   685.3   2.64  145260.  2.48   0.52
2026  18  3 59   673.6   2.85  170586.  2.59   0.61
2026  18  4  0   673.6   2.82  166947.  2.56   0.62
2026  18  4  1   661.5   2.84  161075.  2.49   0.59
2026  18  4  2   623.4   3.06  167389.  2.38   0.67
2026  18  4  3   702.6   3.29  209887.  3.25   0.84
2026  18  4  4   702.6   3.29  209887.  3.25   0.88
2026  18  4  5   702.6   3.29  209887.  3.25   0.87
2026  18  4  6 99999.9 999.99 9999999. 99.99 999.99
2026  18  4  7 99999.9 999.99 9999999. 99.99 999.99
2026  18  4  8 99999.9 999.99 9999999. 99.99 999.99
2026  18  4  9   671.7   2.99  143487.  2.70   0.57
2026  18  4 10   671.7   2.99  143487.  2.70   0.57
2026  18  4 11   671.7   2.99  143487.  2.70   0.57
2026  18  4 12 99999.9 999.99 9999999. 99.99 999.99
2026  18  4 13 99999.9 999.99 9999999. 99.99 999.99
2026  18  4 14 99999.9 999.99 9999999. 99.99 999.99
2026  18  4 15   683.8   2.95  133644.  2.76   0.54
2026  18  4 16   683.8   2.95  133644.  2.76   0.53
2026  18  4 17   683.5   2.95  133732.  2.76   0.54
2026  18  4 18   669.5   2.95  137655.  2.64   0.54
2026  18  4 19   669.5   2.95  137655.  2.64   0.54
2026  18  4 20 99999.9 999.99 9999999. 99.99 999.99
2026  18  4 21 99999.9 999.99 9999999. 99.99 999.99
2026  18  4 22   679.5   2.68  125754.  2.47   0.46
2026  18  4 23   687.1   2.79  135765.  2.63   0.49
2026  18  4 24   698.5   2.96  150589.  2.89   0.55
2026  18  4 25   671.9   2.58  115536.  2.33   0.42
2026  18  4 26   671.9   2.58  115536.  2.33   0.42
2026  18  4 27 99999.9 999.99 9999999. 99.99 999.99
2026  18  4 28   663.1   2.84  135356.  2.50   0.52
2026  18  4 29   663.1   2.84  135356.  2.50   0.51
2026  18  4 30   663.1   2.84  135356.  2.50   0.49
2026  18  4 31 99999.9 999.99 9999999. 99.99 999.99
2026  18  4 32   674.7   2.87  193131.  2.61   0.61
2026  18  4 33   674.7   2.87  193131.  2.61   0.64
2026  18  4 34   674.7   2.87  193131.  2.61   0.64
2026  18  4 35 99999.9 999.99 9999999. 99.99 999.99
2026  18  4 36 99999.9 999.99 9999999. 99.99 999.99
2026  18  4 37   696.4   3.01  165485.  2.92   0.61
